Hash64	MaskedHash	Namespace	Candidate	MatchKind	Confidence	Ambiguous	Contexts	Occurrences	Files	Provenance
01bd72f96476113c	01bd72f96476113c	bo6_omnvar	ui_skip_loadout	exact64	generated_exact	false	function_argument	1		cell:stringtable
01c099c5225d78f4	01c099c5225d78f4	typed_lua	texture	exact64	generated_exact	false	table_key;unknown_numeric	9	global/sha1_33043e8d0daec21e.lua;global/sha1_80c983583d563b27.lua;global/sha1_f2a0ebe69456254e.lua;global/sha1_feedff1c4d8895b2.lua	source:global/sha1_acbad4c04ded418c.lua
01c1ec8fc5606cee	01c1ec8fc5606cee	typed_lua	linevertleftcenterzoomed	exact64	generated_exact	false	table_key;unknown_numeric	3	global/Luafile_6a64e2e0b164908.lua	literal:external_1_Sourcecode
21c236377c606821	1c236377c606821	iw_resource	ui.generated.widgets.popupframe	masked60	resource60	false	require_arg0	3	global/sha1_6c64dad7a70abffa.lua	literal:external_1_Sourcecode
01c54a1e32eaa600	01c54a1e32eaa600	typed_lua	equip_index	exact64	generated_exact	false	table_key;table_value	6	global/sha1_07637af7c68a43a1.lua;global/sha1_378c6339a2bf0b76.lua;global/sha1_ed970bbbc526d282.lua	source:global/sha1_04c9c11b140767b5.lua
01c976fca5659a87	01c976fca5659a87	typed_lua	reward_list	exact64	generated_exact	false	table_key;table_value	51	global/sha1_5103212ed8c2aeeb.lua	composition:token_pair
31cd1e825d753521	1cd1e825d753521	iw_resource	lua_menu/x_colon_y	masked60	resource60	false	function_argument	3	global/sha1_486077fb175e9b38.lua	literal:external_1_Sourcecode
11cd4357e4106532	1cd4357e4106532	iw_resource	lua_menu/lpc_enable_crossplay_title	masked60	resource60	false	function_argument	1	global/sha1_acec1d2268e243fd.lua	literal:external_1_Sourcecode
01d0d3db0c06879d	01d0d3db0c06879d	typed_lua	ret_sat_loot_s5bwred_rangefinder	exact64	generated_exact	false	function_argument;member_id	2	global_stream_mp/sha1_e4eac9e6cfc467f6.lua	target_local:global_stream_mp/sha1_e4eac9e6cfc467f6.lua
51d76421e4d6e51b	1d76421e4d6e51b	iw_resource	ui.generated.widgets.ingame.reticles.pinkdot	masked60	resource60	false	require_arg0	1	global/sha1_6c64dad7a70abffa.lua	literal:external_1_Sourcecode
01d78485025edd5b	01d78485025edd5b	typed_lua	armorydescription	exact64	generated_exact	false	table_key;unknown_numeric	6	global/sha1_329f6b0cf1a09535.lua;global/sha1_8e54d6c6c47e6718.lua	composition:token_pair
01d84e4179b4962c	01d84e4179b4962c	typed_lua	minor_ability_upgrade	exact64	generated_exact	false	table_key	1	global/sha1_96b2bedb1a4b30a5.lua	key:learned_suffix
01dabe85903dc59a	01dabe85903dc59a	typed_lua	process	exact64	generated_exact	false	table_key	2	global/sha1_4713aa4496ba1719.lua;global/sha1_c0cf2e26a7b13068.lua	index_component:lua/bo4.csv
01db6d8acc959fc9	01db6d8acc959fc9	typed_lua	attestationdata	exact64	generated_exact	false	table_key	4	global/sha1_d89d4da28e0fe40f.lua	key:field
51dbe8da1d10b6f9	1dbe8da1d10b6f9	iw_resource	lua_menu_mp/perchase_fail	masked60	resource60	false	function_argument	1	global/sha1_ef12107b2ff26e6e.lua	literal:external_1_Sourcecode
01dcccbab125edec	01dcccbab125edec	typed_lua	nfra	exact64	generated_exact	false	table_key;unknown_numeric	2	global/Luafile_ab72d5881906972.lua	target_local:global/Luafile_ab72d5881906972.lua
01ddac68f7af0fa7	01ddac68f7af0fa7	typed_lua	title_jupiter	exact64	generated_exact	false	table_key	5	global/sha1_15d75a4300422730.lua	token:external_1_Sourcecode
21df1865701d2382	1df1865701d2382	iw_resource	ui.generated.widgets.ingame.reticles.reticlesniper10	masked60	resource60	false	require_arg0	1	global/sha1_6c64dad7a70abffa.lua	literal:external_1_Sourcecode
21df1965701d2535	1df1965701d2535	iw_resource	ui.generated.widgets.ingame.reticles.reticlesniper11	masked60	resource60	false	require_arg0	1	global/sha1_6c64dad7a70abffa.lua	literal:external_1_Sourcecode
01e04c256cb9de8e	01e04c256cb9de8e	typed_lua	webview_play_animation	exact64	generated_exact	false	event	1	global/sha1_c0cf2e26a7b13068.lua	token:external_1_Sourcecode
11e1567c49d1f97c	1e1567c49d1f97c	iw_resource	onboarding/perk_update_1	masked60	resource60	false	table_value	1	global/sha1_5170bf2570400ded.lua	literal:external_1_Sourcecode
11e1587c49d1fce2	1e1587c49d1fce2	iw_resource	onboarding/perk_update_3	masked60	resource60	false	table_value	1	global/sha1_5170bf2570400ded.lua	literal:external_1_Sourcecode
11e1597c49d1fe95	1e1597c49d1fe95	iw_resource	onboarding/perk_update_2	masked60	resource60	false	table_value	1	global/sha1_5170bf2570400ded.lua	literal:external_1_Sourcecode
21e21565701f5440	1e21565701f5440	iw_resource	ui.generated.widgets.ingame.reticles.reticlesniper09	masked60	resource60	false	require_arg0	1	global/sha1_6c64dad7a70abffa.lua	literal:external_1_Sourcecode
21e21665701f55f3	1e21665701f55f3	iw_resource	ui.generated.widgets.ingame.reticles.reticlesniper08	masked60	resource60	false	require_arg0	1	global/sha1_6c64dad7a70abffa.lua	literal:external_1_Sourcecode
21e21d65701f61d8	1e21d65701f61d8	iw_resource	ui.generated.widgets.ingame.reticles.reticlesniper01	masked60	resource60	false	require_arg0	1	global/sha1_6c64dad7a70abffa.lua	literal:external_1_Sourcecode
21e21f65701f653e	1e21f65701f653e	iw_resource	ui.generated.widgets.ingame.reticles.reticlesniper03	masked60	resource60	false	require_arg0	1	global/sha1_6c64dad7a70abffa.lua	literal:external_1_Sourcecode
21e22065701f66f1	1e22065701f66f1	iw_resource	ui.generated.widgets.ingame.reticles.reticlesniper02	masked60	resource60	false	require_arg0	1	global/sha1_6c64dad7a70abffa.lua	literal:external_1_Sourcecode
21e22165701f68a4	1e22165701f68a4	iw_resource	ui.generated.widgets.ingame.reticles.reticlesniper05	masked60	resource60	false	require_arg0	1	global/sha1_6c64dad7a70abffa.lua	literal:external_1_Sourcecode
21e22265701f6a57	1e22265701f6a57	iw_resource	ui.generated.widgets.ingame.reticles.reticlesniper04	masked60	resource60	false	require_arg0	1	global/sha1_6c64dad7a70abffa.lua	literal:external_1_Sourcecode
21e22365701f6c0a	1e22365701f6c0a	iw_resource	ui.generated.widgets.ingame.reticles.reticlesniper07	masked60	resource60	false	require_arg0	1	global/sha1_6c64dad7a70abffa.lua	literal:external_1_Sourcecode
21e22465701f6dbd	1e22465701f6dbd	iw_resource	ui.generated.widgets.ingame.reticles.reticlesniper06	masked60	resource60	false	require_arg0	1	global/sha1_6c64dad7a70abffa.lua	literal:external_1_Sourcecode
21e830716802f8b2	1e830716802f8b2	iw_resource	ui.generated.widgets.ingame.reticles.jupiter.jupreticleacogclassic	masked60	resource60	false	require_arg0	1	global/sha1_6c64dad7a70abffa.lua	literal:external_1_Sourcecode
71ede8fb8bbf7218	1ede8fb8bbf7218	iw_resource	ui.generated.widgets.ingame.reticles.reticledmscopevz03centerthor	masked60	resource60	false	require_arg0	1	global/sha1_6c64dad7a70abffa.lua	literal:external_1_Sourcecode
01f5a9abac207f9d	01f5a9abac207f9d	typed_lua	genericmenu	exact64	generated_exact	false	table_key	14	global/sha1_3206feba64f25081.lua;global/sha1_3cca2d4b8e4f2c77.lua;global/sha1_3d8f5777a82eda07.lua;global/sha1_5dfb517db45fb734.lua;global/sha1_7435e19346c2d87f.lua;global/sha1_84852f878f421c22.lua;global/sha1_886fdb47ddc2bbcf.lua;global/sha1_8ed4ef7fc7336c17.lua	composition:token_pair
0204ad7d7ccb5f57	0204ad7d7ccb5f57	typed_lua	einkback	exact64	generated_exact	false	table_key	1	global/sha1_3cca2d4b8e4f2c77.lua	token:external_1_Sourcecode
6205d852dcabb44f	205d852dcabb44f	iw_resource	lua_menu/weapstats_mobility	masked60	resource60	false	table_value	1	global/sha1_15d75a4300422730.lua	literal:external_1_Sourcecode
3207ff6d90c68de9	207ff6d90c68de9	iw_resource	store/bundle_items_included_operator	masked60	resource60	false	table_value	1	global/sha1_15d75a4300422730.lua	literal:external_1_Sourcecode
0208d32bb0d3e357	208d32bb0d3e357	iw_resource	ui.generated.widgets.store.storerowtagbonuseffectgenericbacker	masked60	resource60	false	require_arg0	2	global/sha1_3b2379ae6f046763.lua	literal:external_1_Sourcecode
720ad454abaf087c	20ad454abaf087c	iw_resource	lua_menu/prompt_with_text	masked60	resource60	false	function_argument	3	global/Luafile_3c8f96b6ef2171e.lua	literal:external_1_Sourcecode
620f173c199ea184	20f173c199ea184	iw_resource	xboxlive/leavelobbyblockedplayer	masked60	resource60	false	function_argument	1	global/sha1_acec1d2268e243fd.lua	literal:external_1_Sourcecode
620f4fecd0d89e7f	20f4fecd0d89e7f	iw_resource	weaponmetadata:	masked60	resource60	false	function_argument	1	global/sha1_11dc7de79cf9c6e5.lua	literal:external_8_mwiii-source
72125ecae71e660d	2125ecae71e660d	iw_resource	ui.generated.widgets.options.hudbounddraggablesidevertical	masked60	resource60	false	require_arg0	2	global/sha1_657ec7b3312f2894.lua	literal:external_1_Sourcecode
0217172e8f266058	217172e8f266058	iw_resource	menu/store_cat_franchise	masked60	resource60	false	member_id	1	global/sha1_ef12107b2ff26e6e.lua	target_local:global/sha1_ef12107b2ff26e6e.lua
0217a4c01ffc0c7d	0217a4c01ffc0c7d	typed_lua	nav_index	exact64	generated_exact	false	table_key;table_value	18	global/sha1_acd1ac69b6d0741a.lua	key:field
4219d93cebe99f75	219d93cebe99f75	iw_resource	ui.generated.widgets.ingame.reticles.drsdigitalthermalsight	masked60	resource60	false	require_arg0	1	global/sha1_6c64dad7a70abffa.lua	literal:external_1_Sourcecode
321befac5b829deb	21befac5b829deb	iw_resource	ui.generated.widgets.frontend.datasourceprogressbar	masked60	resource60	false	require_arg0	1	global/sha1_6c64dad7a70abffa.lua	literal:external_1_Sourcecode
021ebfd06f5eee8c	021ebfd06f5eee8c	typed_lua	coolgold02	exact64	generated_exact	false	table_key	5	global/sha1_3cca2d4b8e4f2c77.lua	token:external_1_Sourcecode
021ec2d06f5ef3a5	021ec2d06f5ef3a5	typed_lua	coolgold01	exact64	generated_exact	false	table_key	5	global/sha1_3cca2d4b8e4f2c77.lua	token:external_1_Sourcecode
321fbbb890348746	21fbbb890348746	iw_resource	platform/shader_precache_question	masked60	resource60	false	function_argument	1	global/sha1_acec1d2268e243fd.lua	literal:external_1_Sourcecode
022184fb64cfd855	022184fb64cfd855	typed_lua	loadscreenfilterpopuplayout	exact64	generated_exact	false	function_argument	2	global/sha1_3ab6488983ae7c7b.lua	target_local:global/sha1_3ab6488983ae7c7b.lua
0226c955881daf64	0226c955881daf64	typed_lua	killcamreactionnotification	exact64	generated_exact	false	function_argument;member_id;require_arg1	3	global/sha1_6c64dad7a70abffa.lua;global/sha1_9c81d330c979fe46.lua	target_local:global/sha1_9c81d330c979fe46.lua
0226fb964a4b0a51	0226fb964a4b0a51	typed_lua	iscombatrecordenabled	exact64	generated_exact	false	table_key	1	global/sha1_a8cbda6511458789.lua	token:external_1_Sourcecode
022ad1a31193d4e6	022ad1a31193d4e6	typed_lua	lightyellowdot	exact64	generated_exact	false	require_arg1	1	global/sha1_6c64dad7a70abffa.lua	literal:external_1_Sourcecode
02303a8552711dde	02303a8552711dde	typed_lua	ui_left_stick	exact64	generated_exact	false	table_key	1	global/sha1_dc5989577599a8f2.lua	target_local:global/sha1_dc5989577599a8f2.lua
42308330e9fbf2d2	2308330e9fbf2d2	iw_resource	ui.generated.widgets.ingame.reticles.amberdot	masked60	resource60	false	require_arg0	1	global/sha1_6c64dad7a70abffa.lua	literal:external_1_Sourcecode
02318800594ebbf0	02318800594ebbf0	typed_lua	gamepadkeybind	exact64	generated_exact	false	table_key	1	global/sha1_4aebca11704ae6d0.lua	target_local:global/sha1_4aebca11704ae6d0.lua
023303f59500fd3e	023303f59500fd3e	typed_lua	entity_number	exact64	generated_exact	false	table_key;table_value	3	global/sha1_10069417892e9bc5.lua;global/sha1_221dc2056b5eada7.lua	target_local:global/sha1_10069417892e9bc5.lua
02352a361ce4e5c9	02352a361ce4e5c9	typed_lua	lightash	exact64	generated_exact	false	table_key	1	global/sha1_462428b4f135e8df.lua	composition:token_pair
023986b8399c4f32	023986b8399c4f32	typed_lua	social	exact64	generated_exact	false	table_key;table_value;unknown_numeric	2824	global/sha1_063120b4335283c5.lua;global/sha1_06851fe8929ba652.lua;global/sha1_095d0e29b8fb4c56.lua;global/sha1_0e970a958ac149f1.lua;global/sha1_0ebabddde09c2697.lua;global/sha1_1addd65ca26fcc58.lua;global/sha1_1e0152d6fbccb428.lua;global/sha1_1f14c5f3ab369d11.lua	target_local:global/sha1_063120b4335283c5.lua
023c5e3e58960c35	023c5e3e58960c35	typed_lua	button_ref_icon	exact64	generated_exact	false	table_key	1	global/sha1_787e4cefd08af2c9.lua	local:pair
024d6226be2b4071	024d6226be2b4071	typed_lua	setresetprocbones	exact64	generated_exact	false	table_key	2	global/sha1_92bd207cb7b6cd99.lua;global/sha1_a3990175719557b8.lua	target_local:global/sha1_a3990175719557b8.lua
7255ce9c3546fbb5	255ce9c3546fbb5	iw_resource	lp/no_matchmaking_skill	masked60	resource60	false	table_value	4	global/sha1_f1e954c349fc8067.lua	literal:external_1_Sourcecode
0255d1a14edb6b16	0255d1a14edb6b16	iw_resource	ui.generated.widgets.ingame.reticles.reticlelaunchergromeolock	exact64	generated_exact	false	require_arg0	1	global/sha1_6c64dad7a70abffa.lua	literal:external_1_Sourcecode
02578dd1b70a8d53	02578dd1b70a8d53	typed_lua	splashimageoverride	exact64	generated_exact	false	table_key	1	global/sha1_026f1db5fec0069a.lua	target_local:global/sha1_026f1db5fec0069a.lua
025c361589fd0460	025c361589fd0460	typed_lua	animasset	exact64	generated_exact	false	table_key	1	global/sha1_6e6e37a0808b6077.lua	index:global/bo6sp.csv
025efcd7f3da72a2	025efcd7f3da72a2	typed_lua	getisshowcase	exact64	generated_exact	false	table_key	5	global/sha1_98032ccabf500a91.lua	key:verb
0260989fd074250b	0260989fd074250b	typed_lua	melee2	exact64	generated_exact	false	table_key	1	global/sha1_04c9c11b140767b5.lua	token:ddl
0260a302e0188815	0260a302e0188815	typed_lua	zoom_in_map	exact64	generated_exact	false	unknown_numeric	1	global/sha1_411410c112c44078.lua	token:external_2_src-2025-10-10
5264aef39fe3895a	264aef39fe3895a	iw_resource	ui.generated.widgets.vehiclefilterpopup	masked60	resource60	false	require_arg0	1	global/sha1_6c64dad7a70abffa.lua	literal:external_1_Sourcecode
526533b9ffdd8fbc	26533b9ffdd8fbc	iw_resource	ui.generated.menus.frontend.social.channels.channelpanelbase	masked60	resource60	false	require_arg0	1	global/sha1_6c64dad7a70abffa.lua	literal:external_1_Sourcecode
0267b7c537802a81	0267b7c537802a81	typed_lua	reflex09_dotbase	exact64	generated_exact	false	require_arg1	1	global/sha1_6c64dad7a70abffa.lua	token:lua
32685dde9093fe86	2685dde9093fe86	iw_resource	ui.generated.widgets.buttonhelperbuttonbackground	masked60	resource60	false	require_arg0	1	global/sha1_6c64dad7a70abffa.lua	literal:external_1_Sourcecode
026b9318678d3eb4	26b9318678d3eb4	iw_resource	onboarding/moshpit_trials	masked60	resource60	false	table_value	1	global/sha1_5170bf2570400ded.lua	literal:external_1_Sourcecode
026c8f7efdfb8beb	026c8f7efdfb8beb	typed_lua	equipped_operator_skin	exact64	generated_exact	false	table_key;table_value	52	global/sha1_3e053f52865da9c0.lua	key:learned_prefix
026e2ebf09b436b0	026e2ebf09b436b0	typed_lua	optionpreview	exact64	generated_exact	false	registered_type;require_arg1	2	global/sha1_7c53f50f0a36375e.lua	token:lua
426feee3e9eb1344	26feee3e9eb1344	iw_resource	ui.generated.widgets.subtitlesizeoptionsmenu	masked60	resource60	false	require_arg0	1	global/sha1_6c64dad7a70abffa.lua	literal:external_1_Sourcecode
0271998548f2f402	0271998548f2f402	typed_lua	zoffset	exact64	generated_exact	false	table_key	6	global/Luafile_3c8f96b6ef2171e.lua;global/sha1_04c9c11b140767b5.lua;global/sha1_249b4cc77e119c05.lua;global/sha1_ec0c2c197287e47c.lua	target_local:global/sha1_04c9c11b140767b5.lua
02731007a9d4ed4c	02731007a9d4ed4c	typed_lua	skipscrollbarresize	exact64	generated_exact	false	table_key	1	global/sha1_a9972e0edb14a626.lua	source:global/Luafile_c4e08a0a644eace.lua
5273c8087ca771a3	273c8087ca771a3	iw_resource	menu/quality_auto	masked60	resource60	false	function_argument	3	global/sha1_06851fe8929ba652.lua	literal:external_1_Sourcecode
02744bf2aabbfbea	02744bf2aabbfbea	typed_lua	ishphqdzgametype	exact64	generated_exact	false	table_key	1	global/sha1_411410c112c44078.lua	token:external_1_Sourcecode
027698c8a583137b	027698c8a583137b	typed_lua	getmissiondescription	exact64	generated_exact	false	table_key	1	global/sha1_15d75a4300422730.lua	token:external_1_Sourcecode
027ad28fb9c65f40	27ad28fb9c65f40	iw_resource	lua_menu/pad_start_button	masked60	resource60	false	function_argument;table_value	2	global/sha1_89158c9ee8fa9278.lua	literal:external_1_Sourcecode
027b032ca5d8fcc8	027b032ca5d8fcc8	typed_lua	ishqac130infilv2	exact64	generated_exact	false	table_key	1	global/sha1_411410c112c44078.lua	token:external_1_Sourcecode
127eb1bae67b184d	27eb1bae67b184d	iw_resource	lua_menu_mp/open_fail_title	masked60	resource60	false	function_argument	1	global/sha1_ef12107b2ff26e6e.lua	literal:external_1_Sourcecode
228378251f3e070a	28378251f3e070a	iw_resource	ui.generated.widgets.ingame.reticles.reticle22hybrid	masked60	resource60	false	require_arg0	1	global/sha1_6c64dad7a70abffa.lua	literal:external_1_Sourcecode
7284ee400483a175	284ee400483a175	iw_resource	ui.generated.widgets.options.detailsoption	masked60	resource60	false	require_arg0	2	global/sha1_0a6a72203e773bf7.lua	literal:external_1_Sourcecode
02853ad6f4c9b045	02853ad6f4c9b045	bo6_omnvar	ui_ob_power_tier_restore	exact64	generated_exact	false	function_argument	1		cell:stringtable
02862c0a11a61966	02862c0a11a61966	iw_resource	playlist/duos_name	exact64	generated_exact	false	table_value	1	global/sha1_dfcd95a958c3085d.lua	literal:external_1_iw8-rawfiles
02873929850b4239	02873929850b4239	typed_lua	ui_restock_lethals	exact64	generated_exact	false	table_value	1	global/sha1_17990028b674a7ba.lua	literal:external_4_mwiii-source
0287ae838afa4b96	0287ae838afa4b96	typed_lua	fonthandle	exact64	generated_exact	false	table_key	3	global/sha1_a356be98a8481bb4.lua;global/sha1_ccb576c0b2413cdd.lua	target_local:global/sha1_ccb576c0b2413cdd.lua
028d9eaf6200b64a	028d9eaf6200b64a	typed_lua	hitkillspreadwide	exact64	generated_exact	false	animation	1	global/sha1_4e5fff2cc82b39bd.lua	literal:external_1_Sourcecode
7292183c509ab729	292183c509ab729	iw_resource	ui.generated.widgets.ingame.reticles.fourxhelimasoul	masked60	resource60	false	require_arg0	1	global/sha1_6c64dad7a70abffa.lua	literal:external_1_Sourcecode
2292eab0a0eb9cc2	292eab0a0eb9cc2	iw_resource	ui.generated.menus.fencedialog	masked60	resource60	false	require_arg0	1	global/sha1_6c64dad7a70abffa.lua	literal:external_1_Sourcecode
0295d18cc1bc337f	0295d18cc1bc337f	typed_lua	ret_sat_loot_s4armed	exact64	generated_exact	false	function_argument;member_id	2	global/sha1_c3f4da6225b510fb.lua	target_local:global/sha1_c3f4da6225b510fb.lua
02973626d923f775	02973626d923f775	typed_lua	selected_item_index	exact64	generated_exact	false	table_key;table_value	8	global/sha1_3ac5416bc0bc682a.lua	key:field
62998119f912d66a	2998119f912d66a	iw_resource	menu/quitdesktop_title	masked60	resource60	false	function_argument	1	global/sha1_acec1d2268e243fd.lua	literal:external_1_Sourcecode
02a09629a731f8b5	02a09629a731f8b5	typed_lua	change_color_picker_type	exact64	generated_exact	false	event;table_value	2	global/sha1_807c8206066e47a3.lua	literal:external_1_Sourcecode
02a537e96c99d606	02a537e96c99d606	typed_lua	is_parachuting	exact64	generated_exact	false	table_key;table_value	8	global/sha1_54a5a449cbcd5188.lua	token:lua
